scenario,run_id,seed_player_id,season,age,games,goals,assists,weighted_overall,avg_skill,total_skill_change,final_multiplier,profile_name,trait_name,skill_attack,skill_defense,skill_balance,skill_stamina,skill_top_speed,skill_acceleration,skill_response,skill_agility,skill_dribble_accuracy,skill_dribble_speed,skill_short_pass_accuracy,skill_short_pass_speed,skill_long_pass_accuracy,skill_long_pass_speed,skill_shot_accuracy,skill_shot_power,skill_shot_technique,skill_free_kick_accuracy,skill_swerve,skill_heading,skill_jump,skill_technique,skill_aggression,skill_mentality,skill_goal_keeping,skill_team_work
bench,518,3226,22,22,8,0,0,71.8,70.385,27,2.2294,unknown,sharpie,72,31,59,65,67,65,61,68,82,67,90,78,91,81,79,78,68,84,85,59,62,89,72,61,39,77
zero,519,3226,22,22,0,0,0,71.757,70.346,17,0.8415,unknown,regular,72,30,60,66,68,66,62,69,83,68,91,79,92,82,75,71,65,81,85,59,63,90,72,62,40,78
low,520,3226,23,23,12,1,1,74.468,73.038,25,3.7331,unknown,regular,75,34,63,69,71,68,64,72,85,70,94,81,95,84,78,74,68,84,88,62,66,93,75,64,42,80
medium,521,3226,22,22,26,6,5,81.536,79.769,137,7.4826,unknown,regular,83,36,74,79,80,78,75,80,91,80,96,87,97,90,80,82,77,86,92,73,76,95,83,75,42,87
great,522,3226,24,24,35,15,15,75.386,73.885,25,5.8604,unknown,regular,76,35,64,70,72,70,65,73,86,71,94,82,95,85,79,75,69,85,89,63,66,94,76,65,41,81
starter,523,3226,22,22,34,2,4,73.795,72.231,25,4.982,unknown,regular,74,32,62,68,70,68,64,71,85,70,93,81,94,84,77,73,67,83,87,61,65,92,75,64,38,80
bench,524,3226,23,23,8,0,0,72.871,71.462,20,1.1744,regular,regular,74,31,61,67,69,67,63,70,84,69,92,80,93,83,76,72,66,82,86,61,64,91,74,63,41,79
zero,525,3226,23,23,0,0,0,71.678,70.115,25,3.4697,unknown,regular,72,31,60,67,68,66,61,69,83,68,91,78,92,81,75,71,65,81,85,59,63,90,72,61,36,78
low,526,3226,24,24,12,1,1,71.638,70.115,25,3.4614,unknown,regular,72,30,60,66,68,66,62,69,83,68,91,78,92,81,75,71,65,81,85,59,63,90,72,61,37,78
medium,527,3226,23,23,26,6,5,79.293,77.462,88,7.5471,unknown,regular,77,36,74,79,80,78,66,80,90,79,96,83,97,90,80,82,70,86,90,64,76,96,77,66,40,82
great,528,3226,24,24,35,15,15,73.147,71.692,25,3.2428,unknown,regular,74,32,61,68,69,67,63,70,84,69,92,80,93,83,77,73,67,82,87,61,64,92,74,63,40,79
starter,529,3226,22,22,34,2,4,73.718,72.038,25,6.3078,unknown,regular,74,33,62,69,70,68,63,71,85,69,93,81,94,84,77,73,67,83,87,61,65,92,74,63,35,80
bench,530,3226,23,23,8,0,0,73.029,71.538,25,3.4664,unknown,regular,74,32,61,68,70,67,63,70,84,69,92,80,93,83,76,72,67,82,87,60,64,91,74,63,39,79
zero,531,3226,22,22,0,0,0,67.087,65.692,25,0.7114,unknown,regular,68,27,55,61,63,61,57,64,78,63,86,74,87,77,71,66,61,77,81,55,58,85,68,57,35,73
low,532,3226,23,23,12,1,1,69.087,67.692,25,1.0543,unknown,regular,70,29,57,63,65,63,59,66,80,65,88,76,89,79,73,68,63,79,83,57,60,87,70,59,37,75
medium,533,3226,23,23,26,6,5,77.026,75.346,24,7.2454,unknown,sharpie,76,35,61,68,70,68,66,73,87,72,95,82,96,85,89,90,84,93,89,63,65,94,76,65,36,81
great,534,3226,23,23,35,15,15,74.942,73.385,25,5.5816,unknown,regular,76,34,63,69,71,69,65,72,86,71,94,82,95,85,78,74,68,84,89,63,66,93,76,65,39,81
starter,535,3226,24,24,34,2,4,73.919,72.269,25,5.7776,unknown,regular,74,33,62,69,70,68,64,71,85,70,93,81,94,84,77,74,67,83,87,61,65,92,75,64,36,80
bench,536,3226,23,23,8,0,0,70.759,69.346,19,0.7489,unknown,regular,71,29,59,65,67,65,61,68,82,67,90,78,91,81,74,70,64,79,84,58,62,89,72,61,39,77
zero,537,3226,22,22,0,0,0,67.087,65.692,25,1.197,unknown,regular,68,27,55,61,63,61,57,64,78,63,86,74,87,77,71,66,61,77,81,55,58,85,68,57,35,73
low,538,3226,24,24,12,1,1,71.052,69.654,24,0.9494,unknown,regular,72,30,59,65,67,65,61,68,82,67,90,78,91,81,75,70,65,81,85,59,62,89,72,61,39,77
medium,539,3226,24,24,26,6,5,69.087,67.692,25,1.0991,unknown,regular,70,29,57,63,65,63,59,66,80,65,88,76,89,79,73,68,63,79,83,57,60,87,70,59,37,75
great,540,3226,24,24,35,15,15,71.33,69.731,25,3.7038,unknown,regular,72,30,60,66,68,66,61,69,83,68,90,79,92,81,74,71,64,80,84,58,62,90,72,61,35,77
starter,541,3226,23,23,34,2,4,73.234,71.692,25,4.451,unknown,regular,74,32,61,68,69,68,63,71,85,69,92,80,93,83,77,73,66,82,87,61,65,91,74,63,38,79
bench,542,3226,22,22,8,0,0,73.132,71.731,25,2.5598,unknown,regular,74,33,61,68,69,67,63,70,84,69,92,80,93,83,77,72,67,83,87,61,64,91,74,63,41,79
zero,543,3226,23,23,0,0,0,71.087,69.692,25,1.7557,unknown,regular,72,31,59,65,67,65,61,68,82,67,90,78,91,81,75,70,65,81,85,59,62,89,72,61,39,77
low,544,3226,24,24,12,1,1,67.793,66.385,0,0.1075,decliner,regular,67,24,57,63,65,63,59,66,80,65,88,76,89,78,69,68,59,74,79,54,60,87,67,57,38,74
medium,545,3226,22,22,26,6,5,73.911,72.538,22,1.9746,unknown,sharpie,75,33,59,66,68,66,64,71,85,70,93,81,94,84,79,78,69,85,88,62,63,92,75,64,42,80
great,546,3226,23,23,35,15,15,73.451,71.615,49,3.8777,unknown,genetic_freak,71,30,72,78,78,77,61,69,83,67,91,79,92,81,72,68,62,78,84,59,74,90,72,61,35,78
starter,547,3226,22,22,34,2,4,68.087,66.692,25,0.8352,unknown,regular,69,28,56,62,64,62,58,65,79,64,87,75,88,78,72,67,62,78,82,56,59,86,69,58,36,74
bench,548,3226,24,24,8,0,0,73.217,71.808,25,2.7344,unknown,regular,74,33,61,68,69,67,63,70,84,69,93,80,93,83,77,73,67,83,87,61,64,91,74,63,41,79
zero,549,3226,23,23,0,0,0,71.914,70.423,25,2.9714,unknown,regular,72,31,60,67,68,66,62,69,83,68,91,79,92,82,75,71,65,81,85,60,63,90,73,62,38,78
low,550,3226,23,23,12,1,1,72.176,70.769,25,2.6574,unknown,regular,73,32,60,67,68,66,62,69,83,68,91,79,92,82,76,72,66,82,86,60,63,90,73,62,40,78
medium,551,3226,23,23,26,6,5,79.028,77.231,84,7.7088,unknown,regular,77,35,75,80,80,79,66,81,90,72,96,83,97,86,80,83,70,86,90,64,77,95,77,66,41,82
great,552,3226,24,24,35,15,15,75.024,73.577,25,4.6687,unknown,regular,76,34,63,70,71,69,65,72,86,71,94,82,95,85,78,74,68,85,89,63,66,93,76,65,42,81
starter,553,3226,23,23,34,2,4,69.955,68.462,25,2.6472,unknown,regular,71,29,58,65,66,64,60,67,81,66,89,77,90,80,73,70,64,79,83,57,61,88,70,60,36,76
bench,554,3226,23,23,8,0,0,69.277,67.846,16,0.5183,unknown,regular,69,26,58,64,66,64,60,67,81,66,89,77,90,80,71,69,62,77,82,56,61,88,69,58,38,76
zero,555,3226,22,22,0,0,0,71.087,69.692,25,1.1462,unknown,regular,72,31,59,65,67,65,61,68,82,67,90,78,91,81,75,70,65,81,85,59,62,89,72,61,39,77
low,556,3226,24,24,12,1,1,74.087,72.692,25,2.3807,unknown,regular,75,34,62,68,70,68,64,71,85,70,93,81,94,84,78,73,68,84,88,62,65,92,75,64,42,80
medium,557,3226,23,23,26,6,5,68.768,67.269,25,2.5105,unknown,regular,69,28,57,64,66,63,59,66,80,65,88,76,89,78,72,69,62,77,82,56,60,87,69,58,35,74
great,558,3226,24,24,35,15,15,72.868,71.346,25,3.5994,unknown,regular,73,32,61,67,69,67,63,70,84,69,92,80,93,83,76,72,66,82,86,61,64,91,74,63,38,79
starter,559,3226,23,23,34,2,4,71.087,69.692,25,2.0433,regular,regular,72,31,59,65,67,65,61,68,82,67,90,78,91,81,75,70,65,81,85,59,62,89,72,61,39,77
bench,560,3226,23,23,8,0,0,67.686,66.269,18,0.4977,decliner,regular,68,26,56,62,64,62,58,65,79,64,87,75,88,78,70,67,61,76,80,55,59,86,69,58,36,74
zero,561,3226,23,23,0,0,0,72.711,71.308,4,0.8828,unknown,regular,73,30,61,68,70,67,63,70,84,69,92,80,93,83,75,73,65,81,85,60,64,92,73,62,42,79
low,562,3226,24,24,12,1,1,68.176,66.769,25,1.1108,early_peak,regular,69,28,56,63,64,62,58,65,79,64,87,75,88,78,72,68,62,78,82,56,59,86,69,58,36,74
medium,563,3226,22,22,26,6,5,81.88,80.038,146,7.8896,unknown,regular,83,36,75,80,80,79,76,81,91,80,96,88,97,90,80,83,77,86,90,74,77,96,83,75,41,87
great,564,3226,23,23,35,15,15,74.398,72.885,25,4.4102,unknown,regular,75,33,62,69,71,69,64,72,86,70,94,81,94,84,78,74,68,83,88,62,66,93,75,64,40,80
starter,565,3226,24,24,34,2,4,74.087,72.692,25,2.0958,unknown,regular,75,34,62,68,70,68,64,71,85,70,93,81,94,84,78,73,68,84,88,62,65,92,75,64,42,80
bench,566,3226,22,22,8,0,0,68.087,66.692,25,1.0477,unknown,regular,69,28,56,62,64,62,58,65,79,64,87,75,88,78,72,67,62,78,82,56,59,86,69,58,36,74
zero,567,3226,24,24,0,0,0,67.052,65.654,24,0.5687,unknown,regular,68,26,55,61,63,61,57,64,78,63,86,74,87,77,71,66,61,77,81,55,58,85,68,57,35,73
low,568,3226,22,22,12,1,1,71.791,70.269,25,3.5384,unknown,regular,72,31,60,66,68,66,62,69,83,68,91,79,92,82,75,71,65,81,85,59,63,90,73,61,37,78
medium,569,3226,23,23,26,6,5,73.713,72.154,25,4.656,unknown,regular,74,33,62,68,70,68,64,71,85,70,93,81,94,83,77,73,67,83,87,61,65,92,74,63,38,80
great,570,3226,22,22,35,15,15,73.999,72.346,25,5.7038,unknown,jokester,74,33,62,69,70,68,64,71,85,70,93,81,94,84,77,74,67,83,87,62,65,93,75,64,36,80
starter,571,3226,23,23,34,2,4,72.292,70.692,25,3.9426,unknown,regular,72,31,61,67,69,67,62,70,84,68,92,79,92,82,75,72,65,81,85,60,64,91,73,62,36,78
bench,572,3226,24,24,8,0,0,69.913,68.423,25,2.4243,unknown,regular,71,29,58,65,66,64,60,67,81,66,89,77,90,80,73,69,63,79,83,58,61,88,70,60,36,76
zero,573,3226,23,23,0,0,0,68.552,67.269,8,0.4606,unknown,sharpie,68,25,53,59,61,59,60,68,81,65,90,76,90,79,75,70,65,81,81,56,56,89,69,59,39,75
low,574,3226,23,23,12,1,1,72.537,71.115,18,0.9098,unknown,regular,73,30,61,67,69,67,63,70,84,69,92,80,93,83,75,72,65,81,85,60,64,91,73,62,41,79
medium,575,3226,22,22,26,6,5,69.087,67.692,25,0.8432,unknown,regular,70,29,57,63,65,63,59,66,80,65,88,76,89,79,73,68,63,79,83,57,60,87,70,59,37,75
great,576,3226,23,23,35,15,15,75.218,73.654,25,6.5095,unknown,regular,76,35,63,70,72,69,65,72,86,71,94,82,95,85,79,75,69,85,89,63,66,93,76,65,39,81
starter,577,3226,24,24,34,2,4,76.617,74.923,40,7.5465,unknown,regular,76,35,64,79,80,70,66,73,87,72,95,83,96,86,79,75,69,85,89,64,67,94,77,66,39,82
bench,578,3226,23,23,8,0,0,73.217,71.808,25,2.8385,unknown,regular,74,33,61,68,69,67,63,71,84,69,92,80,93,83,77,73,67,83,87,61,64,91,74,63,41,79
zero,579,3226,24,24,0,0,0,72.969,71.5,25,2.7462,unknown,sharpie,73,31,59,65,67,65,63,70,84,69,92,80,93,83,79,80,69,85,86,60,62,91,73,62,39,79
low,580,3226,24,24,12,1,1,70.068,68.538,25,3.071,unknown,regular,71,29,58,65,66,64,60,67,81,66,89,77,90,80,74,70,64,79,83,58,61,88,71,60,35,76
medium,581,3226,23,23,26,6,5,71.183,69.654,25,3.4898,unknown,regular,72,30,59,66,67,65,61,68,82,67,90,78,91,81,75,71,65,81,85,59,62,90,72,61,36,77
great,582,3226,24,24,35,15,15,73.001,71.423,25,4.4433,unknown,regular,73,32,62,68,70,67,63,71,84,69,92,80,93,83,76,72,66,82,86,60,64,91,74,63,37,79
starter,583,3226,22,22,34,2,4,72.052,70.654,24,1.0932,unknown,regular,73,31,60,66,68,66,62,69,83,68,91,79,92,82,76,71,66,82,86,60,63,90,73,62,40,78
bench,584,3226,24,24,8,0,0,70.983,69.577,4,0.5701,unknown,regular,70,27,60,67,68,66,61,69,83,67,91,78,92,81,73,72,63,78,83,58,63,90,71,60,41,77
zero,585,3226,24,24,0,0,0,73.087,71.692,25,2.0788,unknown,regular,74,33,61,67,69,67,63,70,84,69,92,80,93,83,77,72,67,83,87,61,64,91,74,63,41,79
low,586,3226,22,22,12,1,1,70.217,68.808,25,2.3091,unknown,regular,71,30,58,65,66,64,60,67,81,66,89,77,90,80,74,70,64,80,84,58,62,88,71,60,38,76
medium,587,3226,22,22,26,6,5,75.631,73.923,25,8.1794,unknown,regular,76,35,64,70,72,70,66,73,87,71,95,83,95,85,79,75,69,85,89,63,67,94,76,65,36,82
great,588,3226,23,23,35,15,15,72.087,70.692,25,1.3091,unknown,regular,73,32,60,66,68,66,62,69,83,68,91,79,92,82,76,71,66,82,86,60,63,90,73,62,40,78
starter,589,3226,23,23,34,2,4,75.602,74.038,25,5.9409,unknown,regular,76,34,64,70,72,70,66,73,87,71,95,82,96,86,79,75,69,84,89,63,67,94,76,65,40,82
bench,590,3226,23,23,8,0,0,72.868,71.385,25,3.2823,unknown,regular,73,32,61,67,69,67,63,70,84,69,92,80,93,83,76,72,66,82,86,61,64,91,74,63,39,79
zero,591,3226,24,24,0,0,0,69.087,67.692,25,1.4256,unknown,regular,70,29,57,63,65,63,59,66,80,65,88,76,89,79,73,68,63,79,83,57,60,87,70,59,37,75
low,592,3226,24,24,12,1,1,74.087,72.692,25,2.176,unknown,regular,75,34,62,68,70,68,64,71,85,70,93,81,94,84,78,73,68,84,88,62,65,92,75,64,42,80
medium,593,3226,22,22,26,6,5,67.087,65.692,25,1.2043,late_bloomer,regular,68,27,55,61,63,61,57,64,78,63,86,74,87,77,71,66,61,77,81,55,58,85,68,57,35,73
great,594,3226,24,24,35,15,15,74.792,73.154,25,5.9537,unknown,regular,75,34,63,69,71,69,65,72,86,71,94,82,95,85,78,74,68,84,88,62,66,93,75,65,37,81
starter,595,3226,24,24,34,2,4,72.087,70.692,25,2.093,unknown,regular,73,32,60,66,68,66,62,69,83,68,91,79,92,82,76,71,66,82,86,60,63,90,73,62,40,78
bench,596,3226,24,24,8,0,0,70.112,68.731,2,0.49,unknown,regular,69,27,59,67,68,65,60,68,82,66,90,77,91,80,72,72,62,77,81,57,62,89,70,59,41,76
zero,597,3226,24,24,0,0,0,73.298,71.885,11,1.0466,unknown,regular,73,31,62,68,70,68,63,71,85,69,93,80,94,83,76,73,66,82,86,61,65,92,74,63,42,79
low,598,3226,23,23,12,1,1,72.193,70.692,25,3.4967,unknown,regular,73,31,60,67,69,67,62,69,83,68,92,79,92,82,75,72,65,82,86,60,63,90,73,62,38,78
medium,599,3226,24,24,26,6,5,67.132,65.769,1,0.2326,decliner,regular,68,27,55,62,63,61,57,64,78,63,86,74,87,77,71,66,61,77,81,55,58,85,68,57,36,73
great,600,3226,23,23,35,15,15,77.017,75.385,44,6.8093,unknown,regular,77,35,64,78,79,70,66,73,87,72,95,83,96,86,80,82,70,86,90,64,67,94,77,66,41,82
zero,601,3226,25,25,0,0,0,73.176,71.769,2,0.749,unknown,regular,74,33,61,68,69,67,63,70,84,69,92,80,93,83,77,73,67,83,87,61,64,91,74,63,41,79
low,602,3226,25,25,12,1,1,68.225,66.808,4,0.3173,unknown,regular,69,27,56,63,65,62,58,65,79,64,87,75,88,78,72,68,62,78,82,56,59,87,69,58,36,74
medium,603,3226,25,25,26,6,5,72.682,71.038,25,1.7271,unknown,regular,73,31,61,67,69,67,63,70,84,69,92,80,93,83,76,72,66,81,86,60,64,91,73,62,35,79
great,604,3226,23,23,35,15,15,73.129,71.5,25,4.1907,unknown,regular,73,32,61,68,70,68,63,70,85,69,93,80,93,83,76,73,66,82,86,60,64,92,74,63,36,79
starter,605,3226,23,23,34,2,4,72.087,70.654,25,1.5351,unknown,regular,73,32,60,66,68,66,62,69,83,68,91,79,92,82,76,71,66,82,86,60,63,90,73,62,39,78
bench,606,3226,25,25,8,0,0,71.259,69.808,25,0.9926,unknown,regular,72,31,60,66,67,65,61,68,82,67,90,78,91,81,75,71,65,81,85,59,63,89,72,61,38,77
zero,607,3226,23,23,0,0,0,70.166,68.654,25,2.1588,unknown,regular,70,29,58,65,67,65,60,68,82,66,89,77,91,80,73,70,63,79,83,58,61,88,71,60,36,76
low,608,3226,24,24,12,1,1,74.146,72.654,25,3.5232,unknown,regular,75,33,62,69,70,69,64,71,85,70,93,81,94,84,78,74,68,83,88,62,65,92,75,64,40,80
medium,609,3226,25,25,26,6,5,74.678,73.231,13,1.6106,unknown,regular,75,34,63,70,71,69,65,72,86,71,94,81,95,84,78,74,68,84,88,62,66,93,75,64,42,80
great,610,3226,23,23,35,15,15,75.904,74.308,30,5.0381,unknown,regular,76,35,64,76,72,70,65,73,87,71,95,83,96,85,79,75,69,85,89,63,67,94,76,65,40,82
starter,611,3226,25,25,34,2,4,70.573,69.154,20,0.9892,unknown,sharpie,71,30,57,63,65,63,60,67,81,66,89,77,90,80,78,75,68,84,84,58,60,88,71,60,37,76
bench,612,3226,25,25,8,0,0,71.511,69.923,25,1.5046,unknown,regular,72,31,60,67,68,66,62,68,82,67,90,79,92,81,75,71,65,81,85,59,62,90,72,61,35,77
zero,613,3226,23,23,0,0,0,70.109,68.654,5,0.5114,unknown,regular,69,26,59,66,68,66,60,68,82,66,90,77,91,80,72,71,62,77,82,57,62,90,70,59,39,76
low,614,3226,24,24,12,1,1,72.218,70.769,25,2.5302,unknown,regular,73,32,60,67,69,66,62,69,83,68,91,79,92,82,76,72,66,82,86,60,63,90,73,62,39,78
medium,615,3226,24,24,26,6,5,72.537,71.077,16,0.9337,unknown,regular,73,30,61,67,69,67,63,70,84,69,92,80,93,83,75,72,65,81,85,60,64,91,73,62,40,79
great,616,3226,23,23,35,15,15,69.552,68.077,25,2.0191,unknown,regular,70,29,58,64,66,64,59,67,81,65,89,76,90,79,73,69,63,79,83,57,61,88,70,59,36,75
starter,617,3226,24,24,34,2,4,74.565,73.077,33,3.6271,unknown,sharpie,74,33,60,66,68,66,64,71,85,70,93,81,94,84,84,82,75,88,87,62,63,92,75,64,39,80
bench,618,3226,23,23,8,0,0,72.8,71.346,25,2.2351,unknown,sharpie,73,32,60,66,68,66,62,69,83,68,91,79,92,82,80,79,69,85,86,60,63,90,73,62,39,78
zero,619,3226,23,23,0,0,0,72.263,70.808,12,0.8415,unknown,regular,72,30,61,67,69,67,63,70,84,68,92,79,93,82,75,72,65,81,85,59,64,91,72,62,40,78
low,620,3226,24,24,12,1,1,75.468,74.0,25,3.6457,unknown,regular,76,35,64,70,72,69,65,73,86,71,95,82,96,85,79,75,69,85,89,63,67,94,76,65,42,81
medium,621,3226,23,23,26,6,5,83.315,81.577,47,7.6759,unknown,regular,84,52,75,80,81,79,76,81,92,81,97,88,98,91,85,83,78,89,94,74,77,96,84,76,42,88
great,622,3226,25,25,35,15,15,76.112,74.538,17,2.5958,unknown,regular,76,35,67,73,75,73,65,75,86,71,94,82,95,85,79,77,69,85,89,63,66,95,76,65,41,81
starter,623,3226,23,23,34,2,4,74.795,73.192,25,5.013,unknown,regular,75,33,63,69,71,69,65,72,86,71,94,82,95,85,78,74,68,84,88,62,66,93,76,65,38,81
bench,624,3226,24,24,8,0,0,73.497,72.038,15,1.1575,regular,regular,74,31,62,68,70,68,64,71,85,70,93,81,94,83,76,73,66,82,86,61,65,92,74,63,41,80
zero,625,3226,24,24,0,0,0,72.678,71.077,25,3.0912,unknown,regular,73,32,61,68,69,67,62,70,84,69,92,79,93,82,76,72,66,82,86,60,64,91,73,62,36,79
low,626,3226,25,25,12,1,1,72.638,71.077,25,1.653,unknown,regular,73,31,61,67,69,67,63,70,84,69,92,79,93,82,76,72,66,82,86,60,64,91,73,62,37,79
medium,627,3226,24,24,26,6,5,82.862,81.038,93,7.4667,unknown,regular,83,50,75,80,81,79,75,81,91,80,97,88,98,91,85,83,77,89,92,74,77,97,82,75,40,87
great,628,3226,25,25,35,15,15,74.11,72.615,24,1.6943,unknown,regular,75,33,62,69,70,68,64,71,85,70,93,81,94,84,77,74,68,83,88,62,65,93,75,64,40,80
starter,629,3226,23,23,34,2,4,74.718,73.0,25,5.9561,unknown,regular,75,34,63,70,71,69,64,72,86,70,94,82,95,85,78,74,68,84,88,62,66,93,75,64,35,81
bench,630,3226,24,24,8,0,0,74.029,72.5,25,3.4325,unknown,regular,75,33,62,69,71,68,64,71,85,70,93,81,94,84,77,73,68,83,88,61,65,92,75,64,39,80
zero,631,3226,23,23,0,0,0,68.087,66.654,25,0.7114,unknown,regular,69,28,56,62,64,62,58,65,79,64,87,75,88,78,72,67,62,78,82,56,59,86,69,58,35,74
low,632,3226,24,24,12,1,1,70.087,68.654,25,1.0585,unknown,regular,71,30,58,64,66,64,60,67,81,66,89,77,90,80,74,69,64,80,84,58,61,88,71,60,37,76
medium,633,3226,24,24,26,6,5,78.811,77.038,44,7.1809,unknown,sharpie,77,36,62,69,71,69,75,80,90,79,96,83,97,86,89,90,85,93,90,64,66,95,77,66,36,82
great,634,3226,24,24,35,15,15,75.942,74.346,25,5.5909,unknown,regular,77,35,64,70,72,70,66,73,87,72,95,83,96,86,79,75,69,85,90,64,67,94,77,66,39,82
starter,635,3226,25,25,34,2,4,74.919,73.231,25,2.6161,unknown,regular,75,34,63,70,71,69,65,72,86,71,94,82,95,85,78,75,68,84,88,62,66,93,76,65,36,81
bench,636,3226,24,24,8,0,0,71.426,69.962,16,0.7318,unknown,regular,71,29,60,66,68,66,62,69,83,68,91,79,92,82,74,71,64,79,84,58,63,90,72,61,39,78
zero,637,3226,23,23,0,0,0,68.087,66.654,25,1.197,unknown,regular,69,28,56,62,64,62,58,65,79,64,87,75,88,78,72,67,62,78,82,56,59,86,69,58,35,74
low,638,3226,25,25,12,1,1,71.183,69.769,3,0.4599,unknown,regular,72,30,59,66,68,65,61,68,82,67,90,78,91,81,75,71,65,81,85,59,62,89,72,61,39,77
medium,639,3226,25,25,26,6,5,69.753,68.308,16,0.5323,unknown,regular,70,29,58,64,66,64,60,67,81,66,89,77,90,80,73,69,63,79,83,57,61,88,70,59,37,76
great,640,3226,25,25,35,15,15,72.33,70.692,25,1.8122,unknown,regular,73,31,61,67,69,67,62,70,84,69,91,80,93,82,75,72,65,81,85,59,63,91,73,62,35,78
starter,641,3226,24,24,34,2,4,74.234,72.654,25,4.1662,unknown,regular,75,33,62,69,70,69,64,72,86,70,93,81,94,84,78,74,67,83,88,62,66,92,75,64,38,80
bench,642,3226,23,23,8,0,0,74.132,72.692,25,2.5626,unknown,regular,75,34,62,69,70,68,64,71,85,70,93,81,94,84,78,73,68,84,88,62,65,92,75,64,41,80
zero,643,3226,24,24,0,0,0,72.087,70.654,25,1.5641,unknown,regular,73,32,60,66,68,66,62,69,83,68,91,79,92,82,76,71,66,82,86,60,63,90,73,62,39,78
low,644,3226,25,25,12,1,1,67.793,66.385,0,0.1064,decliner,regular,67,24,57,63,65,63,59,66,80,65,88,76,89,78,69,68,59,74,79,54,60,87,67,57,38,74
medium,645,3226,23,23,26,6,5,74.52,73.115,15,2.0005,unknown,sharpie,75,33,59,67,68,66,65,72,86,71,94,82,95,85,80,79,70,86,88,62,63,93,75,64,42,81
great,646,3226,24,24,35,15,15,74.451,72.577,25,3.6117,unknown,genetic_freak,72,31,73,79,79,78,62,70,84,68,92,80,93,82,73,69,63,79,85,60,75,91,73,62,35,79
starter,647,3226,23,23,34,2,4,69.087,67.654,25,0.843,unknown,regular,70,29,57,63,65,63,59,66,80,65,88,76,89,79,73,68,63,79,83,57,60,87,70,59,36,75
bench,648,3226,25,25,8,0,0,73.842,72.385,15,1.304,unknown,regular,74,33,62,69,70,68,64,71,85,70,93,81,94,84,77,74,67,83,87,61,65,92,74,63,41,80
zero,649,3226,24,24,0,0,0,72.914,71.385,25,2.6472,unknown,regular,73,32,61,68,69,67,63,70,84,69,92,80,93,83,76,72,66,82,86,61,64,91,74,63,38,79
low,650,3226,24,24,12,1,1,73.176,71.731,25,2.6684,unknown,regular,74,33,61,68,69,67,63,70,84,69,92,80,93,83,77,73,67,83,87,61,64,91,74,63,40,79
medium,651,3226,24,24,26,6,5,82.156,80.308,80,6.8847,unknown,regular,82,36,76,81,81,80,74,82,91,79,97,87,98,89,84,84,77,89,92,72,78,96,82,74,41,86
great,652,3226,25,25,35,15,15,75.203,73.731,4,2.1248,unknown,regular,76,34,63,73,71,69,65,72,86,71,94,82,95,85,78,75,68,85,89,63,66,93,76,65,42,81
starter,653,3226,24,24,34,2,4,70.955,69.423,25,2.6099,unknown,regular,72,30,59,66,67,65,61,68,82,67,90,78,91,81,74,71,65,80,84,58,62,89,71,61,36,77
bench,654,3226,24,24,8,0,0,69.742,68.269,11,0.5098,unknown,regular,69,26,59,65,67,65,60,68,82,66,90,77,91,80,71,70,62,77,82,56,62,89,69,58,38,76
zero,655,3226,23,23,0,0,0,72.052,70.615,24,1.1462,unknown,regular,73,31,60,66,68,66,62,69,83,68,91,79,92,82,76,71,66,82,86,60,63,90,73,62,39,78
low,656,3226,25,25,12,1,1,74.176,72.769,2,1.1187,unknown,regular,75,34,62,69,70,68,64,71,85,70,93,81,94,84,78,74,68,84,88,62,65,92,75,64,42,80
medium,657,3226,24,24,26,6,5,69.768,68.231,25,2.5968,unknown,regular,70,29,58,65,67,64,60,67,81,66,89,77,90,79,73,70,63,78,83,57,61,88,70,59,35,75
great,658,3226,25,25,35,15,15,73.868,72.308,25,1.8349,unknown,regular,74,33,62,68,70,68,64,71,85,70,93,81,94,84,77,73,67,83,87,62,65,92,75,64,38,80
starter,659,3226,24,24,34,2,4,72.087,70.654,25,2.1316,regular,regular,73,32,60,66,68,66,62,69,83,68,91,79,92,82,76,71,66,82,86,60,63,90,73,62,39,78
bench,660,3226,24,24,8,0,0,67.686,66.269,0,0.1223,decliner,regular,68,26,56,62,64,62,58,65,79,64,87,75,88,78,70,67,61,76,80,55,59,86,69,58,36,74
zero,661,3226,24,24,0,0,0,72.756,71.346,1,0.7865,unknown,regular,73,30,61,69,70,67,63,70,84,69,92,80,93,83,75,73,65,81,85,60,64,92,73,62,42,79
low,662,3226,25,25,12,1,1,69.176,67.731,25,1.0791,early_peak,regular,70,29,57,64,65,63,59,66,80,65,88,76,89,79,73,69,63,79,83,57,60,87,70,59,36,75
medium,663,3226,23,23,26,6,5,83.732,81.923,49,8.0846,unknown,regular,84,52,76,81,81,80,77,82,92,81,97,89,98,91,85,84,78,90,93,75,78,97,84,76,41,88
great,664,3226,24,24,35,15,15,75.398,73.846,25,4.8134,unknown,regular,76,34,63,70,72,70,65,73,87,71,95,82,95,85,79,75,69,84,89,63,67,94,76,65,40,81
starter,665,3226,25,25,34,2,4,74.176,72.769,2,1.0821,unknown,regular,75,34,62,69,70,68,64,71,85,70,93,81,94,84,78,74,68,84,88,62,65,92,75,64,42,80
bench,666,3226,23,23,8,0,0,69.087,67.654,25,1.0404,unknown,regular,70,29,57,63,65,63,59,66,80,65,88,76,89,79,73,68,63,79,83,57,60,87,70,59,36,75
