NAME,REGISTERED POSITION,HEIGHT,ATTACK,DEFENSE,BALANCE,STAMINA,TOP SPEED,ACCELERATION,RESPONSE,AGILITY,DRIBBLE ACCURACY,DRIBBLE SPEED,SHORT PASS ACCURACY,SHORT PASS SPEED,LONG PASS ACCURACY,LONG PASS SPEED,SHOT ACCURACY,SHOT POWER,SHOT TECHNIQUE,FREE KICK ACCURACY,SWERVE,HEADING,JUMP,TECHNIQUE,AGGRESSION,MENTALITY,GOAL KEEPING,TEAM WORK,CONSISTENCY,CONDITION / FITNESS,DRIBBLING,TACTIAL DRIBBLE,POSITIONING,REACTION,PLAYMAKING,PASSING,SCORING,1-1 SCORING,POST PLAYER,LINES,MIDDLE SHOOTING,SIDE,CENTRE,PENALTIES,1-TOUCH PASS,OUTSIDE,MARKING,SLIDING,COVERING,D-LINE CONTROL,PENALTY STOPPER,1-ON-1 STOPPER,LONG THROW,INJURY TOLERANCE,AGE,WEAK FOOT ACCURACY,WEAK FOOT FREQUENCY,ID,CLUB TEAM,Market Value,Salary,Contract Years Remaining,Yearly Wage Raise
Acimovic,9,186,77,47,81,78,75,76,80,75,83,70,82,71,81,84,80,82,77,81,83,81,70,85,70,70,50,75,5,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,A,29,6,6,585,No Club,0,7362000,3,0.07
Rodic,12,187,76,40,82,80,76,74,75,73,74,75,72,69,67,67,77,81,79,60,65,78,76,74,73,71,50,73,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,26,5,5,586,No Club,0,2875000,3,0.03
Handanovic,0,192,30,76,86,61,61,60,84,63,42,52,55,56,56,60,35,77,36,38,37,40,73,48,52,62,78,62,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,22,4,4,587,Udinese,3691087,925000,3,0.044
Ilic,4,188,50,69,84,78,73,70,71,69,68,63,70,64,69,67,53,78,55,56,54,72,75,67,59,67,50,65,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,23,5,5,588,R. Betis,4905020,1990000,5,0.013
Brecko,4,178,67,61,71,80,79,76,70,79,74,73,72,66,73,72,63,76,61,58,66,70,78,75,67,70,50,69,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,22,5,5,589,No Club,0,2331000,3,0.025
Gobec,4,175,61,60,71,80,76,74,68,74,72,72,68,65,73,71,55,75,58,62,63,65,73,73,61,72,50,73,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,26,5,5,590,No Club,0,1801000,2,0.045
Seslar,5,188,65,66,76,81,73,70,75,72,69,66,74,75,72,68,64,80,63,60,60,70,72,73,65,79,50,72,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,32,5,5,591,No Club,0,2463000,1,0.012
Sukalo,7,193,67,60,85,80,71,69,72,66,75,62,76,75,76,76,65,80,63,60,52,76,70,78,62,68,50,66,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,25,5,5,592,No Club,0,2530000,2,0.001
Pecnik,8,183,68,60,80,78,76,75,69,70,74,73,73,71,74,74,60,81,63,60,65,65,74,75,65,66,50,65,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,25,5,5,593,No Club,0,1977000,3,0.044
Ceh,9,181,77,45,74,78,76,75,74,76,84,75,85,82,86,85,74,83,72,82,86,69,72,85,75,66,50,82,7,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,28,5,5,594,No Club,0,8135000,4,0.072
Siljak,12,180,84,29,78,77,77,72,85,76,71,70,67,64,63,65,83,76,81,67,51,80,80,74,88,74,50,69,6,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,A,33,5,6,595,No Club,0,3694000,1,0.026
Cimirotic,12,184,79,40,82,71,84,78,73,81,86,75,69,63,69,72,78,81,75,62,59,72,75,78,77,70,50,69,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,32,5,5,596,No Club,0,2841000,2,0.027
Lavric,12,188,76,37,82,76,75,69,74,73,75,69,68,68,66,68,75,80,76,59,61,80,74,74,72,75,50,73,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,25,5,5,597,No Club,0,2459000,5,0.018
Dedic,12,182,70,41,75,74,83,80,74,79,77,80,68,66,70,68,72,74,70,63,60,65,79,79,80,64,50,60,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,22,5,5,598,Parma,8060731,2629000,3,0.039
Casillas,0,185,30,92,80,65,67,70,97,75,43,42,44,41,58,62,42,74,40,43,42,40,82,43,57,91,90,75,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,A,25,4,4,599,R. Madrid,22313041,9023000,4,0.018
Pablo Ibañez,3,192,53,83,81,80,74,69,73,74,71,68,70,69,70,69,63,72,62,53,50,75,82,71,53,68,50,74,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,A,25,5,5,600,C. Atlético Madrid,7938162,3307000,4,0.016
Puyol,3,178,64,93,87,93,83,88,90,85,73,78,74,77,75,77,65,80,67,58,61,69,92,76,67,97,50,87,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,B,28,5,4,601,F.C. Barcelona,59044235,42061000,2,0.051
Sergio Ramos,4,183,70,76,85,84,78,71,78,72,76,78,75,77,83,80,70,86,66,73,72,76,85,75,70,68,50,75,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,A,20,5,5,602,R. Madrid,24675705,5801000,2,0.031
Pernía,4,178,74,68,75,83,75,76,69,73,75,76,71,70,79,85,68,90,70,87,82,67,72,72,83,75,50,75,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,29,4,4,603,C. Atlético Madrid,8056500,5999000,2,0.068
Xabi Alonso,5,183,72,75,81,89,75,75,76,77,74,70,90,91,94,90,75,87,75,80,75,73,74,85,65,70,50,93,7,4,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,A,24,5,5,604,Liverpool,44877130,20458000,3,0.054
Fabregas,7,180,75,58,69,82,78,76,72,80,84,77,84,78,82,78,73,82,72,73,75,70,73,87,78,72,50,75,6,5,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,A,19,6,6,605,Arsenal,26598928,5470000,2,0.055
Xavi,7,170,75,72,72,92,78,77,79,86,85,77,97,87,93,83,80,76,73,82,81,72,77,91,72,86,50,94,8,7,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,A,26,6,5,606,F.C. Barcelona,52338171,29797000,3,0.032
Raúl,12,180,89,50,72,87,76,80,90,80,86,73,86,78,81,75,88,73,89,71,70,77,74,93,85,88,50,88,7,5,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,B,29,5,5,607,R. Madrid,24685500,18774000,5,0.031
Fernando Torres,12,183,87,43,83,78,82,87,84,83,86,79,77,76,76,74,87,81,90,60,53,83,85,90,84,77,50,78,7,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,A,22,5,5,608,C. Atlético Madrid,44961766,16050000,2,0.072
Villa,12,175,88,39,77,85,87,90,84,91,84,88,76,72,70,73,89,84,87,72,67,79,81,83,91,75,50,75,6,5,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,A,24,6,6,609,Valencia C.F.,43400012,14084000,4,0.051
Cañizares,0,181,30,91,86,60,63,68,88,70,53,50,52,53,67,64,42,77,43,37,40,42,88,52,57,80,91,82,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,A,36,4,4,610,Valencia C.F.,734529,7580000,1,0.048
Reina,0,188,30,86,80,65,64,67,92,76,43,41,42,44,60,70,43,78,42,37,40,41,81,49,65,75,78,66,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,A,24,4,4,611,Liverpool,6384550,2703000,3,0.005
C. Marchena,3,183,60,84,85,81,76,73,82,76,74,70,77,78,76,71,64,79,63,50,50,77,83,76,60,76,50,85,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,A,27,5,3,612,Valencia C.F.,12647063,5780000,5,0.001
Juanito,3,183,62,83,80,78,77,68,69,69,71,61,64,62,64,57,59,68,67,55,53,75,85,64,58,66,50,80,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,30,5,5,613,R. Betis,3983465,3034000,4,0.034
Míchel Salgado,4,176,76,75,74,90,79,82,83,84,78,80,74,75,73,69,67,75,71,60,63,65,78,78,85,84,50,84,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,31,5,5,614,R. Madrid,6128940,7831000,1,0.032
Antonio López,4,175,73,72,71,84,82,80,71,82,80,81,73,73,79,83,70,80,68,77,79,65,75,75,83,72,50,74,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,A,25,4,4,615,C. Atlético Madrid,12308688,5190000,3,0.042
Albelda,5,181,64,84,83,91,79,71,78,72,73,68,73,76,76,74,67,84,62,50,50,72,85,74,60,78,50,88,6,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A,29,4,4,616,Valencia C.F.,12775500,9890000,5,0.04
Senna,7,177,67,73,75,88,79,72,76,77,75,70,80,76,80,77,70,90,67,68,66,68,80,71,68,70,50,65,5,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,B,30,6,5,617,Villarreal C.F.,5386667,4038000,4,0.021
Iniesta,7,170,78,62,68,86,81,82,73,82,88,81,87,79,82,74,75,70,73,76,73,64,69,86,77,71,50,79,7,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,A,22,5,5,618,F.C. Barcelona,24857471,6651000,5,0.032
Luis García,11,177,84,59,77,82,80,86,84,82,80,83,78,75,80,81,83,80,86,80,80,90,76,88,90,78,50,89,7,7,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,A,28,6,6,619,Liverpool,31980764,20477000,2,0.057
Reyes,11,175,80,45,73,84,86,92,82,83,86,93,79,80,79,81,77,84,78,75,76,72,74,84,88,68,50,72,5,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,A,23,5,4,620,R. Madrid,47117306,18621000,4,0.046
Joaquin,10,179,83,47,82,83,89,91,76,90,92,91,74,71,79,77,79,77,76,78,74,75,74,85,85,71,50,76,5,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,25,5,5,621,Valencia C.F.,36488331,14133000,5,0.036
Shaaban,0,193,30,75,83,61,64,66,85,63,47,45,47,45,51,68,45,82,46,45,44,46,78,45,58,72,77,65,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,31,4,4,622,No Club,0,1238000,3,0.029
Mellberg,4,194,62,86,86,85,82,73,82,75,75,69,72,70,84,82,69,87,69,75,71,80,78,78,63,80,50,85,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,A,29,5,5,623,Aston Villa,16540500,10527000,2,0.033
Lucic,4,186,62,77,82,84,78,75,80,71,69,66,69,67,75,70,66,72,66,72,69,78,75,73,68,74,50,80,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,33,5,5,624,No Club,0,2788000,1,0.026
Alexandersson,8,181,76,64,74,82,80,78,72,80,84,76,75,72,81,78,76,78,79,70,72,75,73,82,70,72,50,75,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,34,7,7,625,No Club,0,4119000,1,0.017
Edman,4,179,65,72,77,84,77,76,72,70,72,71,70,68,77,76,63,83,64,80,76,70,79,73,70,62,50,73,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,A,27,4,3,626,Stade Rennais FC,5557338,3355000,3,0.047
Linderoth,7,176,69,77,73,87,76,70,75,72,75,66,75,72,77,69,75,85,72,72,69,74,71,80,63,72,50,80,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,27,5,5,627,F.C. Copenhagen,7472379,3830000,5,0.035
Wilhelmsson,8,177,76,55,75,86,86,82,77,85,87,88,77,77,80,79,73,81,76,70,75,67,73,86,88,74,50,74,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,26,5,5,628,FC Nantes-Atlantique,20254456,11962000,5,0.062
Ljungberg,9,176,84,63,82,93,88,91,90,87,85,88,79,82,77,79,85,80,87,72,73,72,75,83,86,88,50,85,6,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,29,5,5,629,Arsenal,40258500,29929000,4,0.037
A. Svensson,7,177,74,60,82,84,78,75,82,79,84,75,82,78,85,80,78,84,82,85,84,69,70,87,75,70,50,71,6,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,30,5,5,630,No Club,0,10926000,5,0.047
Ibrahimovic,11,192,90,38,97,86,84,85,83,81,93,83,83,72,71,73,82,88,95,66,64,79,78,95,84,78,50,78,6,5,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,A,25,6,5,631,Inter,74196871,28404000,4,0.044
Larsson,12,178,89,51,81,81,80,86,91,85,82,75,85,78,72,69,90,80,92,76,72,90,84,88,90,86,50,90,7,5,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,B,35,7,7,632,No Club,0,25068000,2,0.015
Isaksson,0,199,35,85,84,63,65,68,86,69,45,51,50,55,66,64,38,78,40,36,36,40,84,50,53,70,84,73,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,A,25,5,5,633,Manchester City,6370942,3098000,4,0.009
Alvbåge,0,187,30,76,84,59,64,67,84,66,48,44,50,47,50,54,35,79,37,35,33,41,76,48,60,70,79,69,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,24,4,4,634,No Club,0,1197000,2,0.043
Hansson,3,186,43,78,83,76,68,69,82,69,66,68,70,62,72,70,52,84,57,52,52,81,78,69,59,71,50,69,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,29,5,5,635,SC Heerenveen,4587000,3620000,4,0.027
Karl Svensson,3,190,55,78,86,82,74,71,75,71,70,66,70,67,72,73,58,79,62,60,59,79,76,70,60,67,50,74,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,22,5,5,636,Rangers,10499602,3534000,4,0.026
Stenman,4,187,64,67,83,80,75,70,70,66,71,71,65,67,70,75,61,81,61,60,60,75,72,70,66,68,50,72,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,23,3,3,637,Bayer Leverkusen,5883114,2357000,3,0.035
D. Andersson,5,178,72,68,78,86,72,68,72,69,80,66,78,75,84,75,67,78,66,75,75,72,80,83,69,71,50,69,5,4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,A,29,5,5,638,No Club,0,3552000,5,0.024
Rea,3,185,62,76,78,81,76,75,73,74,70,72,69,70,70,68,70,74,73,63,62,80,78,74,72,70,50,74,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A,24,5,6,639,Messina,7213177,3018000,3,0.008
Jonson,12,178,79,55,79,83,77,79,82,76,78,73,74,72,78,75,75,80,76,57,63,76,72,75,78,78,50,81,5,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A,32,5,5,640,Djurgardens IF,2368995,3467000,2,0.004
Källström,9,187,77,59,77,78,83,80,76,83,78,78,87,84,85,84,74,88,75,83,85,70,74,84,74,68,50,72,5,5,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,A,24,5,5,641,Olympique Lyonnais,27357576,9387000,3,0.073
Elmander,12,188,78,47,83,78,85,78,75,76,78,84,76,70,77,76,78,82,75,58,66,72,78,82,74,66,50,69,5,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A,25,5,5,642,Toulouse FC,9818373,4547000,4,0.044
Rosenberg,12,178,77,39,84,78,81,77,83,78,81,77,69,73,65,66,75,82,83,63,60,82,78,84,80,65,50,65,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,24,5,5,643,Ajax,12347065,5480000,5,0.011
Allbäck,12,180,82,55,78,82,85,81,75,80,83,78,75,72,72,69,84,83,80,65,58,84,75,84,78,74,50,78,6,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,33,5,5,644,F.C. Copenhagen,2553939,6535000,1,0.047
Zuberbühler,0,197,30,84,92,58,67,64,86,65,46,44,47,52,50,76,36,86,37,37,35,42,68,47,49,73,83,73,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,35,4,4,645,No Club,0,2968000,2,0.003
Müller,3,183,56,82,77,79,72,69,82,73,72,65,74,70,78,73,63,76,63,55,63,74,79,76,55,84,50,83,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,A,29,5,5,646,Olympique Lyonnais,7143000,5010000,2,0.046
Senderos,3,190,60,82,86,82,80,70,76,68,69,71,70,72,70,73,55,80,56,60,58,83,79,69,60,74,50,74,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,B,21,5,4,647,Arsenal,17296831,5177000,4,0.028
Degen,4,185,72,63,81,86,85,82,69,74,78,80,65,71,72,74,63,77,68,50,66,70,72,75,85,69,50,75,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,23,5,5,648,Borussia Dortmund,11568280,3949000,3,0.031
Magnin,4,186,74,65,76,83,80,77,71,76,80,82,73,70,81,85,70,85,72,81,81,62,73,78,73,72,50,72,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,27,4,5,649,VFB Stuttgart,9089800,4943000,2,0.064
Vogel,5,177,67,77,74,90,76,74,85,74,75,78,80,79,79,73,70,85,69,72,77,73,75,76,67,83,50,86,6,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,B,29,7,7,650,R. Betis,11380500,7979000,2,0.038
Barnetta,9,176,77,45,72,78,84,87,69,85,80,82,83,80,83,81,73,83,70,72,73,65,75,81,83,70,50,74,5,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A,21,5,5,651,Bayer Leverkusen,28295560,8357000,4,0.055
Wicky,5,178,71,70,74,84,76,74,70,74,75,70,75,71,79,76,66,75,69,65,69,69,75,76,68,70,50,84,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,29,6,6,652,Hamburger S.V.,4413000,3246000,2,0.048
Cabanas,9,172,74,58,71,86,78,82,73,85,82,80,79,76,77,70,72,74,72,75,75,68,81,82,73,72,50,78,5,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,27,5,5,653,No Club,0,4722000,5,0.036
Streller,12,195,75,43,83,77,80,77,83,75,76,72,72,71,66,65,78,81,79,57,60,80,75,76,75,71,50,69,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,25,5,5,654,VFB Stuttgart,7298573,3177000,2,0.05
Frei,12,180,84,35,78,77,82,87,89,75,77,74,70,72,65,68,75,84,85,73,70,78,80,84,84,69,50,75,5,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,A,27,6,6,655,Borussia Dortmund,11532761,6114000,5,0.03
Coltorti,0,197,30,75,88,60,67,63,83,62,49,47,44,48,52,59,36,77,37,35,43,44,83,46,56,70,76,70,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,25,4,4,656,No Club,0,1254000,5,0.011
Benaglio,0,193,30,76,85,57,67,65,83,65,40,55,48,53,60,69,37,80,39,36,36,40,76,53,53,68,80,65,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,23,4,4,657,No Club,0,1116000,4,0.015
Grichting,3,184,57,76,83,80,71,72,73,71,71,69,69,68,75,71,60,76,70,53,60,80,80,73,62,66,50,70,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,27,4,4,658,AJ Auxerre,4797345,2301000,3,0.021
Spycher,4,175,69,70,78,81,76,73,75,75,73,72,72,70,79,74,63,87,60,74,75,67,73,76,63,70,50,75,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,28,4,4,659,Eintracht Frankfurt,4861434,3236000,2,0.047
Dzemaili,5,179,63,66,72,76,74,76,72,73,74,65,74,72,79,72,64,77,62,78,79,67,72,75,62,65,50,65,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,20,5,5,660,No Club,0,2255000,3,0.014
Djourou,3,191,65,70,81,81,77,76,72,72,74,70,73,73,74,73,63,77,63,68,70,70,80,76,65,64,50,68,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,19,5,5,661,Arsenal,11085911,2484000,4,0.048
David Degen,8,183,72,50,78,81,86,83,72,77,76,82,73,72,75,72,67,83,73,60,68,72,73,75,76,68,50,73,5,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,23,5,5,662,Borussia M.,11361599,3489000,5,0.012
Behrami,8,184,73,60,76,84,84,81,71,75,77,77,74,70,72,67,69,80,67,60,63,70,73,79,74,69,50,71,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,21,6,5,663,Lazio,11813993,2879000,4,0.013
Margairaz,9,185,74,53,78,83,75,75,78,75,76,72,76,73,74,75,68,81,71,70,68,72,75,76,72,68,50,72,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,22,5,6,664,No Club,0,3105000,3,0.029
Gygax,11,179,76,40,74,79,81,83,76,80,77,81,70,67,70,73,75,81,75,64,70,73,77,81,77,75,50,73,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,25,5,5,665,Lille OSC,10074662,3561000,4,0.039
H. Yakin,11,180,79,44,78,76,77,79,74,80,85,78,86,76,84,81,78,84,78,84,87,70,72,86,89,74,50,74,5,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,A,29,4,4,666,No Club,0,11024000,2,0.037
Lustrinelli,12,173,75,34,76,79,74,74,80,72,73,73,66,73,63,66,75,81,76,59,55,78,76,73,72,70,50,77,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,30,5,5,667,No Club,0,2674000,5,0.032
Volkan Demirel,0,191,30,80,88,61,65,64,83,64,45,44,46,44,49,61,35,80,35,35,38,41,73,44,52,70,81,71,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,24,4,4,668,Fenerbahçe,4171445,1674000,5,0.036
Tolga Seyhan,3,187,54,78,80,79,70,71,75,70,65,64,65,66,68,68,56,74,56,55,54,78,76,68,57,70,50,71,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,29,5,5,669,Galatasaray,3415500,2344000,2,0.044
Ibrahim Toraman,3,179,70,73,78,82,80,75,78,78,75,73,76,72,77,76,67,78,65,70,73,72,78,80,75,72,50,82,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,24,5,5,670,Besiktas,10350124,4183000,3,0.017
Hamit Altintop,9,183,76,50,78,78,81,78,72,78,82,85,78,76,81,77,75,87,79,79,82,65,73,80,83,73,50,73,7,4,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,B,23,5,5,671,Schalke 04,21663598,7770000,3,0.034
Ümit Ozat,4,186,65,80,81,82,75,73,77,72,74,70,67,69,77,75,72,76,72,70,67,80,76,75,76,74,50,86,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,29,5,5,672,Fenerbahçe,6975000,3930000,2,0.017
Selcuk,5,187,65,69,83,82,77,74,78,73,76,72,75,73,75,73,67,74,68,63,55,76,73,75,66,64,50,77,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,25,6,6,673,Fenerbahçe,6602283,2972000,2,0.019
Serhat Akin,12,178,79,47,69,85,87,83,77,83,81,81,70,70,74,75,80,77,78,60,66,66,77,80,75,69,50,72,5,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,A,25,5,5,674,Anderlecht,10516931,5132000,3,0.037
Tuncay,12,182,80,44,78,83,80,85,84,81,76,78,73,69,75,73,81,82,84,67,69,79,78,84,88,70,50,75,5,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,A,24,7,7,675,Fenerbahçe,17787185,7628000,3,0.073
Emre,9,171,77,52,78,87,85,88,80,89,92,86,83,82,80,79,72,84,72,78,81,73,82,87,85,80,50,62,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,B,26,4,3,676,Newcastle United,35697655,16896000,2,0.038
Halil Altintop,12,186,80,37,84,82,80,83,85,78,78,75,76,72,72,70,79,83,82,67,64,78,77,84,86,71,50,70,7,4,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,A,23,5,5,677,Schalke 04,17789068,6685000,2,0.031
Necati Ates,12,182,82,36,82,86,81,80,78,77,76,80,70,69,65,67,80,82,83,54,60,77,73,79,83,67,50,72,5,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A,26,5,5,678,Galatasaray,9520574,4936000,3,0.02
