overall,id,player_name,position_name,registered_position,age,nationality,height,weight,club_id,attack,defense,balance,stamina,top_speed,acceleration,technique,mentality,team_work,consistency
80,696,Tymoshchyuk,Unknown,5,27,Ukraine,181,70,21,75,71,72,86,77,75,81,74,80,6
80,716,Gabbidon,Unknown,3,27,Wales,178,71,125,58,77,80,81,81,80,68,66,71,4
80,729,Delaney,Unknown,4,30,Wales,188,73,19,62,81,80,80,80,78,72,75,75,6
80,734,Koumas,Unknown,8,27,Wales,178,74,141,72,51,71,79,82,78,81,71,69,4
80,744,Mendonca,Unknown,8,24,Angola,172,70,141,72,56,82,86,77,76,82,72,75,4
80,747,Akwa,Unknown,12,29,Angola,181,75,141,75,35,82,80,74,70,80,75,77,5
80,757,Mantorras,Unknown,12,24,Angola,178,77,70,78,40,85,75,81,81,84,66,72,3
80,758,Cabungula,Unknown,12,27,Angola,183,82,141,72,32,84,79,77,83,78,65,66,4
80,762,Song,Unknown,3,30,Cameroon,183,76,30,58,75,78,82,88,82,78,80,73,6
80,765,Makoun,Unknown,5,23,Cameroon,173,68,103,68,70,83,91,80,74,77,73,75,5
80,768,Kome,Unknown,8,26,Cameroon,172,69,69,74,40,72,76,82,80,80,70,66,3
80,770,Webó,Unknown,12,24,Cameroon,181,77,97,78,30,73,76,84,88,75,73,68,4
80,771,Souleymanou,Unknown,0,32,Cameroon,182,77,141,30,78,79,58,66,70,50,74,71,5
80,783,Titzié,Unknown,0,34,Cote d'Ivoire,186,85,141,30,75,81,59,70,73,46,77,68,4
80,788,Zokora,Unknown,5,25,Cote d'Ivoire,183,78,53,68,73,80,80,77,79,80,69,68,6
80,790,Kader Keita,Unknown,11,25,Cote d'Ivoire,182,78,103,75,40,82,78,82,80,78,70,75,5
80,797,Demel,Unknown,3,25,Cote d'Ivoire,189,85,13,56,77,90,80,73,71,70,61,65,4
80,801,Yapi Yapo,Unknown,9,24,Cote d'Ivoire,171,63,141,76,50,75,82,82,82,84,72,75,6
80,806,Kingson,Unknown,0,28,Ghana,191,87,141,30,77,82,60,72,73,55,66,66,4
80,813,Appiah,Unknown,7,25,Ghana,178,77,84,74,66,75,88,83,80,80,73,67,5
80,820,Issah Ahmed,Unknown,3,24,Ghana,182,78,141,64,72,84,83,75,74,70,70,70,3
80,822,Sarpei,Unknown,4,30,Ghana,178,78,7,61,71,81,84,80,77,68,69,67,4
80,823,Habbib Mohammed,Unknown,4,22,Ghana,178,73,141,55,68,78,82,81,80,69,68,66,4
80,830,Yobo,Unknown,3,26,Nigeria,188,77,90,63,82,77,80,86,85,77,69,74,6
80,831,Enakahire,Unknown,3,23,Nigeria,184,76,111,49,76,83,80,77,74,70,70,73,4
80,832,Odiah,Unknown,4,22,Nigeria,183,75,8,68,65,78,82,83,80,73,71,67,4
80,840,Ejide,Unknown,0,22,Nigeria,190,90,141,30,73,85,58,69,64,42,68,64,4
80,842,Udeze,Unknown,4,26,Nigeria,179,70,141,63,74,80,83,82,76,69,68,68,4
80,852,Marlin,Unknown,0,30,South Africa,183,80,141,30,78,82,60,65,68,43,75,75,4
80,860,Vilakazi,Unknown,9,24,South Africa,168,57,141,73,60,65,85,82,81,80,74,70,5
80,863,Joseph,Unknown,0,26,South Africa,184,79,141,30,76,78,58,69,73,55,68,67,4
80,874,Raselemane,Unknown,12,28,South Africa,180,61,141,75,33,80,79,81,83,75,70,65,4
80,881,Mamam,Unknown,8,25,Togo,171,68,141,73,52,69,78,81,78,81,67,67,4
80,885,Kader,Unknown,12,27,Togo,174,74,141,75,32,80,83,79,84,84,71,70,5
80,892,Aziawonou,Unknown,5,26,Togo,182,84,94,73,63,84,85,74,72,82,70,75,4
80,896,Olufade,Unknown,10,26,Togo,170,75,141,74,29,74,80,84,82,76,68,63,4
80,904,Bouazizi,Unknown,5,33,Tunisia,177,76,141,66,68,75,91,76,79,78,80,76,5
80,910,Kasraoui,Unknown,0,23,Tunisia,192,87,141,30,77,86,61,65,67,48,67,64,4
80,932,Mesén,Unknown,0,33,Costa Rica,180,80,141,32,77,82,58,67,69,46,73,72,4
80,947,Salcido,Unknown,3,26,Mexico,174,70,8,56,82,80,88,74,76,73,75,81,5
80,958,F. Rodríguez,Unknown,3,25,Mexico,191,80,141,54,77,84,82,74,72,70,73,73,4
80,964,Zinha,Unknown,9,30,Mexico,163,66,141,76,58,71,80,76,78,85,73,81,7
80,966,Fonseca,Unknown,12,27,Mexico,184,79,70,79,45,84,78,78,77,82,73,68,5
80,968,Sancho,Unknown,3,29,Trinidad and Tobago,185,84,141,51,74,85,80,76,72,63,65,62,3
80,970,Gray,Unknown,4,29,Trinidad and Tobago,173,74,141,62,65,75,80,85,83,73,66,66,3
80,971,Avery John,Unknown,3,31,Trinidad and Tobago,183,77,141,53,72,81,79,76,72,65,63,67,4
80,980,Andrews,Unknown,3,30,Trinidad and Tobago,187,82,141,54,77,85,77,68,66,67,73,68,5
80,982,Charles,Unknown,4,29,Trinidad and Tobago,188,84,141,59,67,83,76,82,75,70,63,62,4
80,987,Scotland,Unknown,10,27,Trinidad and Tobago,175,74,141,72,39,73,76,86,86,76,61,60,3
80,1000,McBride,Unknown,12,34,United States,184,80,45,80,38,81,77,77,78,80,74,75,5
80,1005,Conrad,Unknown,3,29,United States,188,84,141,51,76,86,75,70,73,65,72,75,4
80,1016,Burdisso,Unknown,3,25,Argentina,182,81,12,58,82,80,80,76,74,73,69,78,4
80,1018,Mascherano,Unknown,5,22,Argentina,178,77,62,70,78,77,86,80,80,80,75,82,5
80,1035,Cruz,Unknown,12,32,Argentina,190,76,34,86,49,83,82,74,75,82,74,85,6
80,1068,Luis Jimenez,Unknown,9,22,Chile,182,75,141,76,38,75,78,80,81,86,66,69,4
80,1069,Navia,Unknown,12,28,Chile,172,70,141,79,46,81,81,80,82,78,75,70,5
80,1076,Maldonado,Unknown,5,26,Chile,174,74,141,67,74,70,86,77,75,81,73,77,6
80,1081,Galaz,Unknown,12,29,Chile,176,73,141,78,40,72,78,80,84,85,66,69,5
80,1085,Orozco,Unknown,3,27,Colombia,182,73,141,62,77,80,83,77,73,72,68,69,5
80,1101,Patino,Unknown,8,28,Colombia,183,84,141,78,58,80,84,79,75,85,68,67,4
80,1107,G. Espinoza,Unknown,3,29,Ecuador,186,85,141,50,78,87,80,76,68,69,72,71,5
80,1112,Valencia,Unknown,8,21,Ecuador,180,77,1,73,45,78,80,81,81,80,63,69,4
80,1113,Méndez,Unknown,8,27,Ecuador,175,68,120,76,55,83,82,83,76,77,70,69,5
80,1114,Delgado,Unknown,12,31,Ecuador,187,82,141,84,38,86,80,74,76,78,69,61,5
80,1116,Villafuerte,Unknown,0,27,Ecuador,175,65,141,35,78,74,61,69,72,48,70,72,4
80,1119,Perlaza,Unknown,3,25,Ecuador,193,77,141,59,73,89,76,75,73,70,68,68,5
80,1124,Lara,Unknown,9,26,Ecuador,162,60,141,75,44,65,78,80,85,84,66,73,4
80,1130,Gamarra,Unknown,3,35,Paraguay,180,75,141,47,85,82,76,70,76,70,76,80,6
80,1132,Toledo,Unknown,4,30,Paraguay,182,78,141,69,67,80,80,82,79,69,65,72,4
80,1137,Santa Cruz,Unknown,12,25,Paraguay,191,88,5,80,45,78,75,82,81,82,70,77,6
80,1138,Haedo Valdez,Unknown,12,22,Paraguay,178,71,84,79,28,80,78,80,87,76,71,65,7
80,1141,Manzur,Unknown,3,25,Paraguay,187,83,141,54,76,84,80,74,74,66,68,71,5
80,1147,J. D. Santos,Unknown,9,23,Paraguay,189,77,5,75,45,84,78,76,75,86,68,71,5
80,1154,Galliquio,Unknown,3,27,Peru,180,80,141,65,76,84,81,82,78,70,69,65,5
80,1159,Cominges,Unknown,9,23,Peru,187,78,141,75,41,82,75,77,76,85,67,68,5
80,1161,Guerrero,Unknown,12,22,Peru,184,80,13,79,32,76,76,84,82,81,76,70,6
80,1162,E. Delgado,Unknown,0,24,Peru,190,88,141,35,76,80,61,60,65,52,61,64,4
80,1163,Acasiete,Unknown,3,28,Peru,177,72,141,51,76,75,82,77,75,67,73,69,5
80,1173,Ross,Unknown,12,20,Peru,178,65,141,73,33,76,75,87,85,80,61,62,4
80,1177,Diogo,Unknown,4,23,Uruguay,185,79,118,73,65,83,85,80,77,75,68,69,5
80,1191,Giacomazzi,Unknown,7,28,Uruguay,187,77,141,76,60,82,80,78,74,80,70,75,5
80,1192,Varela,Unknown,8,28,Uruguay,178,74,52,70,64,71,83,84,79,80,66,68,5
80,1196,Abreu,Unknown,12,30,Uruguay,190,84,141,79,34,84,84,78,79,74,68,70,4
80,1197,Mirzapour,Unknown,0,28,Iran,195,85,141,30,80,88,64,73,72,35,66,67,5
80,1226,H. Nakata,Unknown,7,29,Japan,175,72,141,76,62,85,87,77,74,84,82,85,7
80,1246,Dokhi,Unknown,4,30,Saudi Arabia,178,70,141,67,60,70,86,82,81,72,69,65,5
80,1267,Choi Jin Cheul,Unknown,3,35,South Korea,187,77,141,52,80,83,80,71,72,66,70,69,4
80,1274,Lee Chun Soo,Unknown,10,25,South Korea,172,64,121,75,39,80,81,85,84,69,70,65,5
80,1278,Kim Yong Dae,Unknown,0,27,South Korea,189,83,141,30,78,79,65,63,67,48,65,65,4
80,1282,Kim Dong Jin,Unknown,4,24,South Korea,183,74,141,69,72,81,80,79,78,72,68,67,4
80,1290,Moore,Unknown,3,30,Australia,185,76,81,54,80,82,80,72,70,70,77,80,4
80,1293,Grella,Unknown,5,27,Australia,182,79,99,72,65,80,86,75,76,82,70,80,5
80,1307,Skoko,Unknown,7,30,Australia,177,77,1,73,61,80,86,75,76,77,71,70,5
80,1308,Sterjovski,Unknown,11,27,Australia,181,81,141,77,42,72,83,78,80,80,71,79,6
80,1330,Robson,Unknown,9,29,England,180,75,141,85,58,86,94,78,77,75,98,86,5
80,1340,Genghini,Unknown,9,24,France,179,78,141,75,70,76,86,78,76,83,80,87,5
80,1351,Fernandez,Unknown,5,24,France,179,77,141,62,77,72,88,75,77,83,72,82,6
80,1365,Overath,Unknown,9,30,Germany,176,71,141,82,58,79,85,73,71,83,85,84,7
80,1367,Holzenbein,Unknown,12,28,Germany,176,65,141,85,48,69,77,85,84,85,78,81,7
80,1395,Almelini,Unknown,5,27,Italy,180,77,141,73,75,72,77,74,69,85,85,87,8
80,1405,Rijsbergen,Unknown,3,22,Netherlands,180,80,141,60,81,81,82,77,76,75,72,78,5
80,1423,Muhren,Unknown,9,37,Netherlands,182,76,141,84,58,72,80,72,73,85,83,90,7
80,1442,Gallego,Unknown,5,23,Argentina,170,70,141,80,68,81,88,71,74,78,85,80,6
80,1453,Carlos Alberta,Unknown,4,26,Brazil,180,77,141,80,70,76,84,80,73,76,82,95,6
80,1456,Gerson,Unknown,9,29,Brazil,170,69,141,83,60,74,82,70,72,88,95,83,8
80,1463,Junior,Unknown,4,28,Brazil,174,70,74,80,55,72,84,85,82,83,78,78,7
80,1479,Hoyte,Unknown,4,21,England,180,70,54,64,70,75,85,84,80,69,65,63,4
80,1482,Lauren,Unknown,8,29,Cameroon,180,71,40,74,66,81,87,82,81,76,72,84,6
80,1484,Julio Baptista,Unknown,9,25,Brazil,183,72,40,83,55,89,84,82,76,83,68,71,5
80,1486,Cygan,Unknown,3,32,France,192,83,100,58,82,86,76,66,65,70,72,75,5
80,1487,Paolo Cannavaro,Unknown,3,25,Italy,185,80,128,54,76,83,83,80,76,73,66,72,4
80,1493,Barry,Unknown,8,25,England,183,79,19,73,66,80,84,78,82,75,71,72,6
80,1508,Bentley,Unknown,8,22,England,175,68,78,75,42,65,72,79,80,82,74,67,4
80,1527,Ben Haim,Unknown,3,24,Israel,180,74,56,50,78,84,80,73,67,69,72,72,5
80,1529,Hunt,Unknown,4,23,England,185,86,56,63,69,84,84,74,76,67,72,68,4
80,1555,Domizzi,Unknown,3,26,Italy,190,82,128,62,76,80,81,76,74,75,73,76,5
80,1557,Traoré,Unknown,4,26,Mali,187,78,29,58,80,81,83,80,73,78,62,55,4
80,1559,J. Thomas,Unknown,10,23,England,185,83,48,74,35,77,83,80,83,77,68,65,5
80,1581,Osman,Unknown,9,25,England,172,68,90,74,40,72,80,78,80,82,67,67,6
80,1586,Lescott,Unknown,3,24,England,188,83,90,46,78,83,84,76,78,69,71,65,4
80,1587,Naysmith,Unknown,4,27,Scotland,172,74,90,70,64,69,87,84,83,71,69,65,5
80,1600,Pearce,Unknown,3,32,England,191,99,45,60,73,90,77,65,66,64,75,70,4
80,1601,Rosenior,Unknown,4,22,England,178,78,45,64,68,75,86,82,81,75,70,70,4
80,1609,Knight,Unknown,3,26,England,199,102,45,57,77,92,80,74,73,70,68,74,3
80,1640,Elano,Unknown,9,25,Brazil,174,65,21,78,63,76,86,78,78,80,70,80,7
80,1643,Corradi,Unknown,12,30,Italy,189,89,115,82,45,89,82,79,75,79,72,80,5
80,1646,Micah Richards,Unknown,4,18,England,186,70,74,66,72,83,79,83,82,75,59,67,4
80,1667,Richardson,Unknown,8,22,England,170,71,34,75,59,73,78,82,80,80,68,65,5
80,1673,Woodgate,Unknown,3,26,England,188,80,3,53,83,82,79,77,76,72,66,69,6
80,1677,James Morrison,Unknown,8,20,England,178,64,3,70,56,71,78,82,83,80,65,65,5
80,1681,Riggott,Unknown,3,26,England,183,78,3,63,80,84,78,76,72,67,73,74,5
80,1685,Arca,Unknown,7,25,Argentina,183,69,3,76,71,72,83,75,76,87,78,82,7
80,1724,O'Neil,Unknown,9,23,England,173,61,26,74,54,70,80,79,80,80,73,66,5
80,1725,Mornar,Unknown,12,32,Croatia,183,78,26,79,49,83,84,78,70,78,77,62,5
80,1744,Stack,Unknown,0,25,Ireland,189,79,72,30,76,83,58,68,67,48,69,65,4
80,1757,Morgan,Unknown,3,28,England,185,78,77,55,75,85,83,70,71,68,78,73,5
80,1765,Hulse,Unknown,12,27,England,185,76,77,75,39,78,81,83,86,74,69,71,4
80,1766,Bennett,Unknown,0,35,England,183,81,77,30,82,83,58,62,65,46,72,75,5
80,1784,Ifill,Unknown,8,27,England,183,80,77,75,47,72,85,82,84,79,64,69,6
80,1794,Gardner,Unknown,3,26,England,196,82,53,58,76,88,82,75,71,70,62,70,5
80,1803,Fülöp,Unknown,0,23,Hungary,197,92,53,30,76,81,57,66,67,48,70,68,4
80,1812,Stewart,Unknown,4,24,England,183,78,132,73,55,75,82,84,80,80,68,71,4
80,1837,Konchesky,Unknown,4,25,England,178,73,94,70,70,74,82,83,81,81,69,69,5
80,1846,Etherington,Unknown,8,25,England,178,71,116,74,45,72,77,81,83,80,69,74,5
80,1847,De Zarbi,Unknown,9,27,Italy,175,67,128,75,46,73,76,75,77,85,74,72,5
80,1849,C. Cole,Unknown,12,22,England,191,78,98,81,35,80,71,87,86,82,62,66,4
80,1863,Filan,Unknown,0,36,Australia,188,94,1,30,81,85,58,60,62,42,77,73,5
80,1895,Faubert,Unknown,8,23,France,180,75,111,67,62,73,80,87,83,74,65,68,4
80,1911,Francia,Unknown,8,21,Argentina,179,71,111,74,45,73,79,81,80,83,65,67,5
80,1922,Matsui,Unknown,9,25,Japan,174,67,107,75,45,72,80,75,77,84,68,67,6
80,1948,Cousin,Unknown,12,29,Gabon,187,82,109,80,35,86,76,79,70,80,70,75,5
80,1967,Bodmer,Unknown,5,23,France,190,88,103,74,63,80,82,75,74,81,70,72,6
80,1971,Tavlaridis,Unknown,3,26,Greece,186,83,103,45,80,86,81,71,68,68,70,79,5
80,1989,Ciani,Unknown,3,22,France,189,88,116,53,71,86,76,74,69,67,67,68,4
80,1994,Fiorèse,Unknown,10,31,France,174,70,116,76,33,72,70,81,86,80,60,65,5
80,2012,Cacapa,Unknown,3,30,Brazil,180,77,122,53,79,86,78,75,72,69,80,74,5
80,2020,Ben Arfa,Unknown,9,19,France,180,69,53,70,33,64,74,82,82,81,62,63,4
80,2029,Beye,Unknown,4,29,Senegal,182,79,64,60,78,82,84,80,75,75,79,80,5
80,2039,Valbuena,Unknown,9,22,France,167,58,64,70,52,80,81,82,84,84,85,82,3
80,2040,Nasri,Unknown,9,19,France,177,75,64,75,35,73,75,82,82,86,62,64,6
80,2052,Gakpe,Unknown,8,19,France,176,68,31,73,44,72,79,82,80,79,63,66,4
80,2054,Warmuz,Unknown,0,36,France,187,85,31,30,80,80,60,64,68,55,69,73,5
80,2067,Puygrenier,Unknown,3,24,France,187,88,133,56,75,82,78,75,69,69,71,70,4
80,2094,Signorino,Unknown,4,25,France,175,68,60,72,70,72,85,84,81,72,71,71,5
80,2098,Heurtebis,Unknown,0,31,France,181,73,60,30,78,79,63,65,67,51,76,75,4
80,2101,Da Rocha,Unknown,8,32,France,177,72,30,74,50,80,83,78,82,81,73,85,4
80,2116,Vahirua,Unknown,11,26,France,172,63,108,82,36,67,80,83,84,80,74,80,6
80,2123,Drissa Diakité,Unknown,4,21,Mali,176,69,108,65,65,73,83,83,82,72,66,66,5
80,2124,Ederson,Unknown,8,20,Brazil,181,74,108,78,51,72,77,83,80,84,72,77,6
80,2138,P. A. Frau,Unknown,12,26,France,175,72,36,81,35,69,83,90,83,78,68,73,5
80,2144,C. Rodríguez,Unknown,8,21,Uruguay,175,72,36,71,51,68,78,82,80,77,65,65,4
80,2151,Boskovic,Unknown,9,26,Serbia and Montenegro,184,78,36,74,46,72,75,80,82,84,65,69,5
80,2152,Pouplin,Unknown,0,21,France,187,79,101,30,77,81,60,63,66,47,67,69,4
80,2161,Briand,Unknown,12,21,France,180,80,101,73,35,73,83,84,82,80,66,63,4
80,2175,Hognon,Unknown,3,32,France,183,75,43,55,81,82,78,72,70,66,74,73,5
80,2177,Diatta,Unknown,3,31,Senegal,183,76,43,50,78,82,83,73,74,68,76,72,5
80,2228,Isabey,Unknown,8,31,France,169,63,134,75,40,69,88,86,80,75,75,75,6
80,2241,Zairi,Unknown,12,24,Morocco,183,78,60,76,40,81,76,82,81,84,66,75,6
80,2250,Le Tallec,Unknown,9,22,France,184,73,134,75,45,71,77,80,82,86,68,68,5
80,2260,Mansare,Unknown,12,25,Guinea,179,70,102,75,34,80,78,81,80,76,70,70,4
80,2278,Lachuer,Unknown,9,34,France,178,73,106,76,57,79,86,78,78,81,80,82,6
80,2295,Obaddi,Unknown,9,23,France,172,65,106,70,53,66,81,78,82,83,65,63,4
80,2305,Savidan,Unknown,12,28,France,177,75,115,80,35,77,81,77,82,76,70,68,4
80,2325,Giampà,Unknown,8,29,Italy,168,63,22,73,56,71,85,84,85,75,72,76,5
80,2347,Calderoni,Unknown,0,30,Italy,182,77,114,30,78,79,64,68,73,50,76,68,5
80,2350,Conteh,Unknown,4,28,Sierra Leone,185,78,114,60,70,78,81,82,80,70,66,69,4
80,2358,Chimenti,Unknown,0,36,Italy,184,77,126,30,81,79,57,66,72,45,73,68,5
80,2379,Sottil,Unknown,3,32,Italy,185,75,42,55,77,83,81,74,71,68,71,66,4
80,2400,Mandelli,Unknown,3,29,Italy,190,84,87,45,76,86,80,73,72,67,72,75,4
80,2402,Moro,Unknown,4,31,Italy,180,73,87,67,72,80,85,77,76,69,74,83,5
80,2404,Giunti,Unknown,9,35,Italy,179,70,87,76,72,73,87,73,72,86,76,76,6
80,2405,Brighi,Unknown,7,25,Italy,179,78,87,70,67,78,85,76,78,82,67,74,5
80,2410,Squizzi,Unknown,0,32,Italy,192,86,87,30,77,80,60,67,68,48,72,70,4
80,2419,Amauri,Unknown,11,26,Brazil,186,83,82,76,42,86,80,81,77,85,70,70,5
80,2427,Balli,Unknown,0,39,Italy,180,70,65,30,77,73,58,68,70,54,72,72,4
80,2450,Dainelli,Unknown,3,27,Italy,183,75,37,56,84,82,78,70,76,69,75,75,5
80,2452,Donadel,Unknown,7,23,Italy,179,73,38,68,66,73,84,74,76,82,70,73,5
80,2455,Pazzini,Unknown,12,22,Italy,180,74,37,78,34,78,84,79,83,76,68,72,6
80,2462,Do Prado,Unknown,11,24,Brazil,190,78,37,69,39,79,75,82,78,82,68,60,3
80,2464,Reginaldo,Unknown,12,23,Brazil,175,72,37,78,36,75,81,80,81,78,70,69,4
80,2466,Avramov,Unknown,0,27,Serbia and Montenegro,187,75,37,30,77,85,62,64,66,50,71,70,5
80,2473,Maicon,Unknown,4,25,Brazil,184,83,131,73,62,81,86,82,80,78,66,76,5
80,2475,Maxwell,Unknown,4,25,Brazil,175,73,63,77,64,74,87,83,78,83,72,82,5
80,2486,Mauri,Unknown,9,26,Italy,184,77,80,76,56,80,86,79,72,80,72,78,6
80,2488,Ballotta,Unknown,0,42,Italy,181,77,80,30,82,83,64,67,65,53,75,73,6
80,2501,Galante,Unknown,3,32,Italy,185,80,81,58,80,81,79,74,73,70,73,73,5
80,2517,A. Filippini,Unknown,8,33,Italy,168,66,81,72,67,74,91,82,81,75,73,80,5
80,2518,Vigiani,Unknown,9,30,Italy,182,75,120,75,54,74,85,82,82,79,74,75,6
80,2529,Floccari,Unknown,12,24,Italy,178,74,24,72,34,78,83,82,83,80,74,76,5
80,2544,D. Simic,Unknown,3,30,Croatia,180,76,14,58,83,82,81,76,77,74,75,76,5
80,2547,Bonera,Unknown,3,25,Italy,183,74,98,62,82,83,84,77,74,73,71,80,5
80,2554,Fiori,Unknown,0,37,Italy,185,75,68,30,82,78,58,63,66,45,72,62,6
80,2555,Ferreira Pinto,Unknown,10,27,Italy,178,70,114,77,51,72,75,85,87,72,62,77,4
80,2557,Amoroso,Unknown,12,32,Brazil,180,69,37,82,30,74,73,84,81,84,62,78,5
80,2561,Corini,Unknown,5,36,Italy,173,67,74,80,65,73,83,73,70,85,78,93,7
80,2562,Fabio Simplicio,Unknown,7,27,Brazil,171,75,82,70,69,75,87,80,80,80,68,82,5
80,2563,Diana,Unknown,8,28,Italy,180,72,82,77,65,74,88,80,78,79,75,88,6
80,2568,Biava,Unknown,3,29,Italy,180,73,82,46,77,82,80,74,72,65,76,80,5
80,2587,Budan,Unknown,12,26,Croatia,185,80,99,77,35,84,80,78,73,78,73,78,5
80,2598,Kutuzov,Unknown,12,26,Belarus,183,83,99,77,43,79,76,82,83,82,70,76,5
80,2599,Muslimovic,Unknown,12,25,Bosnia and Herzegovina,189,83,99,77,32,82,81,77,78,76,67,72,5
80,2612,Campagnolo,Unknown,0,28,Italy,184,78,120,30,77,82,62,66,69,52,69,70,5
80,2629,Ferrari,Unknown,3,27,Italy,183,77,79,58,79,81,83,81,82,70,67,68,3
80,2642,Castellazzi,Unknown,0,31,Italy,191,83,125,30,82,83,63,69,69,47,69,68,5
80,2644,Sala,Unknown,3,32,Italy,188,81,125,59,80,85,76,70,67,71,80,75,5
80,2645,Zenoni,Unknown,4,29,Italy,182,72,125,66,70,80,85,82,75,76,72,80,6
80,2646,Accardi,Unknown,4,24,Italy,182,71,125,47,75,72,85,83,80,70,68,73,5
80,2654,Maggio,Unknown,4,24,Italy,182,73,125,69,68,74,86,81,80,73,72,72,6
80,2661,Bazzani,Unknown,12,30,Italy,185,82,125,80,35,86,80,74,73,79,76,72,6
80,2667,Bertotto,Unknown,3,32,Italy,180,76,95,60,82,80,80,77,74,73,78,82,5
80,2671,Alberto ,Unknown,8,31,Brazil,181,76,86,72,60,73,82,82,75,80,68,72,5
80,2672,Candela,Unknown,4,33,France,180,76,95,72,68,78,85,77,79,80,67,83,6
80,2678,D'Aversa,Unknown,5,31,Italy,185,75,24,72,64,82,81,75,73,80,70,74,5
80,2692,Music,Unknown,8,33,Bosnia and Herzegovina,169,72,83,72,55,73,76,83,83,78,72,67,5
80,2694,Stellone,Unknown,12,29,Italy,184,81,83,77,38,84,79,80,74,80,73,72,4
80,2696,Franceschini,Unknown,3,29,Italy,188,79,83,48,77,86,80,72,72,67,72,74,5
80,2710,Oguro,Unknown,12,26,Japan,177,74,83,78,39,72,81,78,82,83,73,76,5
80,2712,Natali,Unknown,3,27,Italy,186,78,38,55,82,86,82,75,75,69,73,75,5
80,2715,Motta,Unknown,4,20,Italy,183,76,59,68,68,79,82,82,76,75,65,73,5
80,2716,Pinzi,Unknown,7,25,Italy,180,73,38,66,72,75,88,82,81,76,76,74,5
80,2757,Emanuelson,Unknown,4,20,Netherlands,176,68,14,71,60,72,84,83,82,76,68,69,4
80,2767,Krohn Dehli,Unknown,10,23,Denmark,170,70,44,71,42,70,78,81,82,78,69,65,4
80,2768,De Mul,Unknown,10,20,Belgium,180,69,67,69,45,69,73,78,84,77,63,63,3
80,2770,Opdam,Unknown,3,30,Netherlands,187,80,29,63,78,85,84,70,66,68,78,81,5
80,2817,Lucius,Unknown,7,29,Netherlands,183,79,62,71,66,80,87,78,76,79,77,83,5
80,2818,Hofs,Unknown,7,23,Netherlands,171,72,15,76,54,66,85,78,80,80,69,79,5
80,2820,Lodewijks,Unknown,0,39,Netherlands,184,80,15,30,83,80,59,65,60,43,75,75,6
80,2831,Oscar Trejo,Unknown,9,20,Argentina,180,79,69,73,39,75,77,80,83,81,66,63,4
80,2832,Roorda,Unknown,0,33,Netherlands,191,83,135,30,77,89,56,62,60,49,72,66,3
80,2838,Lovre,Unknown,9,24,Serbia and Montenegro,189,82,135,71,59,83,83,77,76,83,72,75,5
80,2843,Van Loo,Unknown,0,31,Netherlands,198,93,135,30,80,87,59,62,63,47,74,70,5
80,2859,Pranjic,Unknown,8,24,Croatia,170,68,12,72,50,63,80,83,82,76,69,65,5
80,2892,Boakye,Unknown,4,21,Ghana,175,70,131,55,68,80,85,81,81,72,65,64,4
80,2929,Boutahar,Unknown,9,24,Netherlands,172,72,124,76,45,65,78,75,81,84,68,69,4
80,2930,Niedzielan,Unknown,12,27,Poland,180,76,124,78,40,75,79,82,84,80,70,68,5
80,2939,Grot,Unknown,12,23,Netherlands,186,78,136,72,33,82,76,83,80,80,64,60,4
80,2945,Afellay,Unknown,9,20,Netherlands,181,72,30,72,54,70,79,83,82,82,65,64,4
80,2950,Lamey,Unknown,4,26,Netherlands,186,79,43,70,60,80,84,82,78,73,72,72,4
80,2954,Beerens,Unknown,10,18,Netherlands,176,74,119,70,35,67,74,80,85,78,63,63,4
80,2956,Diego Tardelli,Unknown,12,21,Brazil,179,72,35,73,35,70,78,82,84,84,60,65,4
80,2957,Van Dijk,Unknown,0,37,Netherlands,194,92,129,30,83,86,56,58,60,40,75,74,4
80,2959,Teixeira,Unknown,3,33,Netherlands,186,85,129,42,74,84,80,66,67,68,70,69,4
80,2970,Keller,Unknown,3,27,Switzerland,190,88,129,53,75,86,79,72,69,67,71,72,5
80,3001,Ramzi,Unknown,8,29,Morocco,179,73,137,75,54,74,80,79,81,80,71,68,5
80,3007,Obodai,Unknown,9,24,Ghana,173,67,112,67,66,74,88,82,81,76,72,70,4
80,3011,Anastasiou,Unknown,12,33,Greece,185,85,112,79,33,83,80,74,77,74,75,75,6
80,3022,Boschker,Unknown,0,36,Netherlands,184,87,127,30,81,82,63,63,65,44,72,72,4
80,3025,Wielaert,Unknown,3,27,Netherlands,178,72,127,60,72,80,82,76,76,69,72,74,6
80,3030,Touma,Unknown,10,27,Sweden,178,71,127,73,45,69,78,82,85,79,68,69,5
80,3031,Gakhokidze,Unknown,10,30,Georgia,182,85,127,78,52,80,81,80,86,78,66,68,4
80,3033,Paauwe,Unknown,0,28,Netherlands,194,88,127,30,80,86,56,65,60,45,65,68,4
80,3057,Broerse,Unknown,3,27,Netherlands,184,83,17,65,70,82,88,75,77,75,70,76,4
80,3075,Lazovic,Unknown,12,23,Serbia and Montenegro,184,82,16,77,37,75,77,83,80,82,71,70,4
80,3082,Yakubu,Unknown,5,24,Ghana,178,64,16,60,70,73,86,86,82,70,64,68,6
80,3086,Rojer,Unknown,10,22,Netherlands,170,70,16,71,38,72,74,86,86,76,60,59,4
80,3135,Jorquera,Unknown,0,27,Spain,183,77,61,30,77,86,61,73,78,43,71,64,5
